	VFID	VF_Name	Bacteria	VFCID	VFcategory	ESKAPE	fasID	Virulence_factor
1462	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleB1
1463	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleB2
1464	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleE
1465	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleF
1466	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG-1
1467	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG2-2
1468	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG2-3
1469	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG5-1
1470	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG5-2
1471	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG6-1
1472	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG6-2
1473	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG6-3
1474	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG7
1475	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG8-2
1476	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleH1
1477	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleH2
1478	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	cif
1479	VF1110	TTSS secreted effectors	Escherichia coli (EHEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espT
1480	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpG
1481	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpB
1482	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpC
1483	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpE
1484	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpP
1485	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpJ
1486	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpL
1487	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpA
1488	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpU
1489	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpD
1490	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpF
1491	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpH
1492	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpI
1493	VF0174	BFP	Escherichia coli (EPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	bfpK
1494	VF0185	CDT	Escherichia coli (EPEC)	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cdtA
1495	VF0185	CDT	Escherichia coli (EPEC)	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cdtB
1496	VF0185	CDT	Escherichia coli (EPEC)	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cdtC
1497	VF0188	EAST1	Escherichia coli (EPEC)	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	east1
1498	VF0173	EspC	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espC
1499	VF0177	Intimin	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	eae
1500	VF0189	Ler	Escherichia coli (EPEC)	VFC0301	Regulation	Negative	VFG048215(gb|WP_012105311)	AAC38364
1501	VF0175	Lymphostatin/LifA	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	lifA/efa1
1502	VF0186	Paa	Escherichia coli (EPEC)	VFC0001	Adherence	Negative		
1503	VF0190	Per	Escherichia coli (EPEC)	VFC0301	Regulation	Negative	VFG048215(gb|WP_012105311)	bfpT
1504	VF0190	Per	Escherichia coli (EPEC)	VFC0301	Regulation	Negative	VFG048215(gb|WP_012105311)	bfpV
1505	VF0190	Per	Escherichia coli (EPEC)	VFC0301	Regulation	Negative	VFG048215(gb|WP_012105311)	bfpW
1506	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	escG
1507	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	cesD2
1508	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espB
1509	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espD
1510	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espA
1511	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	sepL
1512	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	escD
1513	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	cesT
1514	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	cesF
1515	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	sepQ/escQ
1516	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	escP
1517	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	escN
1518	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	escV
1519	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	escI
1520	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	sepD
1521	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	escC
1522	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	glrA
1523	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	glrR
1524	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	etgA
1525	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	escU
1526	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	escT
1527	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	escL
1528	VF0172	TTSS	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	escK
1529	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espF
1530	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	tir
1531	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espFu/tccP
1532	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleA/espI
1533	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleD
1534	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espL2
1535	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espM1
1536	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espM2
1537	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espO1-1
1538	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espR1
1539	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espR3
1540	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espV
1541	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espX1
1542	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espX2
1543	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espX5
1544	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espX6
1545	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espY1
1546	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espY3
1547	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	espY4
1548	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleB2-2
1549	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG-1
1550	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG-2
1551	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG2-2
1552	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG2-4
1553	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG-3
1554	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG6-1
1555	VF1111	TTSS secreted effectors	Escherichia coli (EPEC)	VFC0086	Effector delivery system	Negative	VFG048215(gb|WP_012105311)	nleG7
1556	VF0213	Adhesive fimbriae	Escherichia coli (ETEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	cfaA
1557	VF0213	Adhesive fimbriae	Escherichia coli (ETEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	cfaB
1558	VF0213	Adhesive fimbriae	Escherichia coli (ETEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	cfaC
1559	VF0213	Adhesive fimbriae	Escherichia coli (ETEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	cfaD/cfaE
1560	VF0437	EtpA	Escherichia coli (ETEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	etpA
1561	VF0437	EtpA	Escherichia coli (ETEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	etpB
1562	VF0210	Heat-labile toxin (LT)	Escherichia coli (ETEC)	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	eltA
1563	VF0210	Heat-labile toxin (LT)	Escherichia coli (ETEC)	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	eltB
1564	VF0211	Heat-stable toxin (ST)	Escherichia coli (ETEC)	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	estIa
1565	VF0238	AslA	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	aslA
1566	VF0240	CNF-1	Escherichia coli (NMEC)	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cnf1
1567	VF0506	FdeC	Escherichia coli (NMEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	fdeC
1568	VF0237	Ibes	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	ibeB
1569	VF0237	Ibes	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	ibeC
1570	VF0239	K1 capsule	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	kpsF
1571	VF0239	K1 capsule	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	kpsE
1572	VF0239	K1 capsule	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	kpsD
1573	VF0239	K1 capsule	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	kpsU
1574	VF0239	K1 capsule	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	kpsC
1575	VF0239	K1 capsule	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	kpsS
1576	VF0239	K1 capsule	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	neuE
1577	VF0239	K1 capsule	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	neuC
1578	VF0239	K1 capsule	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	neuA
1579	VF0239	K1 capsule	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	neuB
1580	VF0239	K1 capsule	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	neuD
1581	VF0239	K1 capsule	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	kpsT
1582	VF0239	K1 capsule	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	kpsM
1583	VF0236	OmpA	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	ompA
1584	VF0235	S fimbriae	Escherichia coli (NMEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	sfaG
1585	VF0235	S fimbriae	Escherichia coli (NMEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	sfaH
1586	VF0241	TraJ	Escherichia coli (NMEC)	VFC0083	Invasion	Negative	VFG048215(gb|WP_012105311)	AAA92657
1587	VF0225	<alpha>-Hemolysin	Escherichia coli (UPEC)	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	hlyC
1588	VF0225	<alpha>-Hemolysin	Escherichia coli (UPEC)	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	hlyA
1589	VF0225	<alpha>-Hemolysin	Escherichia coli (UPEC)	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	hlyB
1590	VF0225	<alpha>-Hemolysin	Escherichia coli (UPEC)	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	hlyD
1591	VF0229	Aerobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	iutA
1592	VF0229	Aerobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	iucD
1593	VF0229	Aerobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	iucC
1594	VF0229	Aerobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	iucB
1595	VF0229	Aerobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	iucA
1596	VF0227	Chu	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	chuS
1597	VF0227	Chu	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	chuA
1598	VF0227	Chu	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	chuT
1599	VF0227	Chu	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	chuW
1600	VF0227	Chu	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	chuX
1601	VF0227	Chu	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	chuY
1602	VF0227	Chu	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	chuU
1603	VF0227	Chu	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	chuV
1604	VF0226	CNF-1	Escherichia coli (UPEC)	VFC0235	Exotoxin	Negative	VFG048215(gb|WP_012105311)	cnf1
1605	VF1138	Curli fibers	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	cgsG
1606	VF1138	Curli fibers	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	cgsF
1607	VF1138	Curli fibers	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	cgsE
1608	VF1138	Curli fibers	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	cgsD
1609	VF1138	Curli fibers	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	csgB
1610	VF1138	Curli fibers	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	csgA
1611	VF1138	Curli fibers	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	csgC
1612	VF0223	Dr adhesins	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	draA
1613	VF0223	Dr adhesins	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	draB
1614	VF0223	Dr adhesins	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	draC
1615	VF0223	Dr adhesins	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	draD
1616	VF0223	Dr adhesins	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	draP
1617	VF0223	Dr adhesins	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	draE
1618	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	fepA
1619	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	fepB
1620	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	fepC
1621	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	fepD
1622	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	fepE
1623	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	fepG
1624	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	entD
1625	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	entF
1626	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	entC
1627	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	entE
1628	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	entB
1629	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	entA
1630	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	fes
1631	VF0228	Enterobactin	Escherichia coli (UPEC)	VFC0272	Nutritional/Metabolic factor	Negative	VFG048215(gb|WP_012105311)	entS
1632	VF0224	F1C fimbriae	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	focA
1633	VF0224	F1C fimbriae	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	focI
1634	VF0224	F1C fimbriae	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	focC
1635	VF0224	F1C fimbriae	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	focD
1636	VF0224	F1C fimbriae	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	focF
1637	VF0224	F1C fimbriae	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	focG
1638	VF0224	F1C fimbriae	Escherichia coli (UPEC)	VFC0001	Adherence	Negative	VFG048215(gb|WP_012105311)	focH
